user_id,steam_id,playtime_forever,playtime_2weeks,id,]playtime_2weeks
76561198062050249,76561198062050249,23,0,10,0
76561198028501698,76561198028501698,1353,0,4000,0
76561198045160098,76561198045160098,125,0,60,0
mrmischeif,76561198100210530,514,0,240,0
76561198074342653,76561198074342653,9469,0,4000,0
QuantumNone,76561198067776888,1815,0,4000,0
76561198045640612,76561198045640612,677,0,240,0
Swahboo,76561198017606662,74,0,220,0
tdemonbitch,76561198074694224,1181,0,220,0
76561198056339847,76561198056339847,5537,0,4000,0
76561198101029826,76561198101029826,792,1,4000,1
76561198073569913,76561198073569913,769,0,70,0
quichie,76561198055009078,5244,0,4000,0
millzonpillz,76561198012664430,672,0,300,0
76561198060180460,76561198060180460,3,0,240,0
quocall,76561197991162959,1,0,220,0
76561198080726654,76561198080726654,240,0,220,0
76561198060437933,76561198060437933,370,0,4000,0
qwertyuiopasdfghjklzxcvbnm1234,76561198085154550,1,0,205790,0
rothplayzito,76561198089635895,3909,0,4000,0
76561197969956494,76561197969956494,8264,0,10,0
r0cKy,76561197978600865,236,0,10,0
rinrinkafu,76561198097345632,13026,0,4000,0
76561198045453273,76561198045453273,73,0,240,0
DerPlays,76561198062076579,7097,215,4000,215
blur_reqz,76561198054717171,1,0,220,0
76561198122488761,76561198122488761,299,0,400,0
76561198011280140,76561198011280140,773,0,240,0
r0ck3t_0wn3r,76561198013751507,911,0,4000,0
76561198028552463,76561198028552463,622,0,550,0
johnnysydney,76561198046181961,414,0,4000,0
76561198050800057,76561198050800057,374,0,240,0
76561198273726014,76561198273726014,37,0,24240,0
psyfoe,76561198103248190,6692,0,4000,0
R4ND3M,76561198051561217,2,0,240,0
8449,76561198091781987,1,0,38830,0
76561198014924724,76561198014924724,722,0,240,0
76561198050686959,76561198050686959,1,0,240,0
user3,76561198040255872,723,0,220,0
76561198072793232,76561198072793232,4384,0,4000,0
tim_tamz,76561198070819519,12,0,20,0
RadicalRevy,76561198037882676,586,0,240,0
76561198117002202,76561198117002202,2139,50,4000,50
RaeiiiN,76561198047876530,240,0,240,0
76561198044383480,76561198044383480,5071,0,4000,0
76561198070922469,76561198070922469,203,0,500,0
mrkredos,76561198028934020,146,0,4000,0
76561198106214198,76561198106214198,1022,0,4000,0
Steamkilla77,76561198084714958,73423,0,4000,0
76561198062331003,76561198062331003,148,0,8400,0
76561198069096021,76561198069096021,1915,0,4000,0
rRUBIXx,76561198088192753,3170,0,4000,0
ragingasian27,76561198049391762,15640,0,240,0
76561198011773496,76561198011773496,1463,0,240,0
confusionism,76561198089598638,451,0,4000,0
76561198179209941,76561198179209941,8669,0,105600,0
76561198042871573,76561198042871573,84,0,240,0
welcometosuplexcity,76561198094572459,163,0,4000,0
76561198066366114,76561198066366114,9229,131,10090,131
Ra1der,76561197960793821,1,0,10,0
raiier,76561198015986315,41,0,17470,0
76561197967174031,76561197967174031,2,0,10,0
FabRainbro,76561198063598007,850,0,240,0
76561198045083684,76561198045083684,614,0,220,0
yoford,76561198041150586,666,0,220,0
Rainysprinkz,76561198009848533,1058,0,240,0
76561198052415115,76561198052415115,646,0,50130,0
76561198116830906,76561198116830906,430,0,4000,0
76561198043926310,76561198043926310,52762,490,8930,490
76561198106869740,76561198106869740,99,0,240,0
Stickiler,76561198018472145,78,0,220,0
roflcoptr,76561198073027505,100,0,240,0
Lookatthisdude,76561198086947949,29878,0,4000,0
76561198061339741,76561198061339741,295,0,240,0
76561198010947114,76561198010947114,186,0,240,0
76561197962960302,76561197962960302,814,0,10,0
76561198026055531,76561198026055531,865,0,3830,0
Squareboy971P,76561198076674084,783,0,220,0
tsicar,76561198036004193,7,0,30,0
76561198060429615,76561198060429615,1126,0,220,0
freshafcakes,76561198041282995,1624,0,4000,0
76561198057003982,76561198057003982,685,0,240,0
flippy12343,76561198092211304,2148,0,240,0
Ranev,76561198090617127,469,0,240,0
76561198005033036,76561198005033036,957,209,70,209
76561198090332398,76561198090332398,2611,0,228760,0
76561198049839551,76561198049839551,592,0,240,0
76561198064692010,76561198064692010,60385,16,240,16
rangazprid3,76561198067897213,24,0,240,0
blackdath4play,76561198082838870,2652,0,4000,0
xXxTyraeLxXx,76561198012424827,98,0,3830,0
RankiaR,76561198080517616,924,0,4000,0
76561198083006888,76561198083006888,203,0,220,0
feifei30922,76561198077607279,1202,0,240,0
aus_RAPIER,76561198000723389,103,0,220,0
76561198061857771,76561198061857771,94,0,240,0
oopashfdiohasld,76561198046159829,41036,0,4000,0
Rare_Kiwi,76561198116971751,98,0,4000,0
LordRascus,76561198063213001,122,0,10,0
holypotato,76561198072194624,1930,0,4000,0
76561198028390064,76561198028390064,4275,0,4000,0
majfriar,76561198027218652,1796,0,300,0
76561198084519825,76561198084519825,95,0,240,0
76561198078069199,76561198078069199,1519,0,4000,0
DopieOpie,76561198001591404,992,0,240,0
R87,76561198045430076,884,0,240,0
Jetiah,76561198084311355,8733,0,4000,0
76561198071102818,76561198071102818,99,0,220,0
fashathefish,76561198077817082,15875,0,4000,0
76561198097571056,76561198097571056,10614,0,4000,0
76561198035340194,76561198035340194,2072,0,620,0
korax777,76561197995001675,182,0,240,0
Raxxial,76561198038580905,189,0,12120,0
76561198078209547,76561198078209547,7641,0,33930,0
76561197963338250,76561197963338250,39983,0,10,0
76561198072151847,76561198072151847,738,0,4000,0
76561198044794655,76561198044794655,438,0,4000,0
76561198202544453,76561198202544453,1,0,239660,0
datr0llface,76561198082067611,936,0,4000,0
76561197998533829,76561197998533829,474,0,240,0
76561198040941067,76561198040941067,143,0,240,0
76561198083351592,76561198083351592,19886,25,4000,25
76561197972873385,76561197972873385,706,0,220,0
76561198063917046,76561198063917046,3369,0,107400,0
76561198146499480,76561198146499480,706,0,236390,0
gamerguy42,76561198025519435,663,0,240,0
76561198091721091,76561198091721091,883,0,4000,0
76561198045940593,76561198045940593,204,0,2600,0
76561197970835772,76561197970835772,1629,0,220,0
76561198055530804,76561198055530804,1760,0,2990,0
RebellionRob,76561197985576649,444,0,240,0
76561198087054988,76561198087054988,354,0,240,0
76561198018399888,76561198018399888,853,0,4000,0
76561198073232239,76561198073232239,207,0,11450,0
mazthorn,76561198048340261,11,0,4000,0
76561198047268952,76561198047268952,102,0,4000,0
76561198054598309,76561198054598309,1152,15,4000,15
76561198063648921,76561198063648921,481,0,300,0
Tacos4Lyfe,76561198048701767,44,0,70,0
76561198089659262,76561198089659262,2199,471,220,471
76561198046366581,76561198046366581,1467,0,4000,0
red-acted,76561198056623795,164575,10,240,10
76561197994830976,76561197994830976,1267,0,240,0
redback701,76561198065116898,10,0,20,0
redcommie,76561198045193021,609,0,41000,0
GangrapeGoodnight,76561198042148642,1698,0,4000,0
76561198018919551,76561198018919551,1146,0,50,0
CSDFawe,76561197990144561,244,0,320,0
76561198036311617,76561198036311617,2895,54,4000,54
redlei,76561198056199072,293,0,10,0
pajelder,76561198045536379,41,0,1200,0
76561198053869543,76561198053869543,66,0,240,0
RedNifty,76561198050616310,2127,0,240,0
76561198039435842,76561198039435842,98,0,3830,0
76561198069798488,76561198069798488,34163,0,4000,0
76561198013730163,76561198013730163,61,0,240,0
Reffic,76561198043719353,1845,0,240,0
ReflexSnipes,76561198080111156,29858,0,4000,0
madmanagold,76561198041676366,355,0,70,0
Raegiii,76561198087545372,1407,0,4000,0
registeredso,76561198006305512,594,0,220,0
matthewalejandro,76561198116626892,3307,0,4000,0
76561198074862825,76561198074862825,12,0,240,0
chickenislife,76561198042569827,98867,0,240,0
76561198009872793,76561198009872793,3,0,4000,0
76561198045608733,76561198045608733,182,0,2630,0
Killyis,76561198027348367,477,0,3830,0
76561198060461230,76561198060461230,31529,137,4000,137
76561198043112708,76561198043112708,77,0,300,0
76561198083632435,76561198083632435,31,0,2620,0
76561198053799839,76561198053799839,1298,0,240,0
1234567810132,76561198102068252,1012,38,4000,38
76561198061576807,76561198061576807,1801,0,4000,0
76561198078305836,76561198078305836,288,0,220,0
mikanpar,76561198069745262,10178,0,4000,0
remyau,76561197961008672,8685,0,10,0
DayneStar,76561198033038321,847,0,10,0
76561198043461652,76561198043461652,442,47,2630,47
76561198052519606,76561198052519606,2099,0,4000,0
76561198028403692,76561198028403692,489,0,220,0
godisblessingme,76561198217725605,642,0,220,0
Repukeable,76561198041333829,33,0,20,0
rerety2,76561198087667951,17658,0,4000,0
resinlipbongface,76561198067809752,88,0,240,0
using_a_controller,76561198007104288,13324,0,240,0
76561198071677638,76561198071677638,231,0,4000,0
blaKcat,76561197996055003,619,0,300,0
raccoonsunite,76561198066534885,330,0,300,0
Izanagi_No_Okami_Nyan,76561198042021200,12677,0,4000,0
76561198066693819,76561198066693819,15046,858,4000,858
Kingretroofswagland,76561198134249677,10609,0,4000,0
ANUSLUBE,76561198088881132,23,0,1200,0
aCutieNamedRiamz,76561198046510063,2036,0,240,0
X03-Suits,76561198085989695,60,60,10,60
76561198092429638,76561198092429638,5035,0,55230,0
AKingy,76561198017192075,1719,0,300,0
76561198048741857,76561198048741857,17350,119,4000,119
kissmytaco,76561198048179761,16198,0,240,0
revolu7ion,76561197985573098,1,0,220,0
76561198068279672,76561198068279672,268,0,4000,0
76561198054576015,76561198054576015,302,12,10,12
ThePhantomoftheDamned,76561198102652152,855,0,4000,0
76561198007952765,76561198007952765,8,0,240,0
76561198009990123,76561198009990123,42,0,4000,0
76561198111860344,76561198111860344,9455,0,4000,0
SirTrollbuscus,76561198056811684,159,0,300,0
76561198034319577,76561198034319577,958,0,3830,0
76561198030536259,76561198030536259,335,0,240,0
mickyb,76561197974283085,124,0,10,0
76561198069910440,76561198069910440,1736,0,4000,0
TXVExterminator,76561198073030102,1552,0,70,0
76561198008502090,76561198008502090,12949,0,99900,0
ryryguy,76561198061688040,4087,0,4000,0
76561198066124823,76561198066124823,2318,0,4000,0
Rhysy2706,76561197970564661,689,0,220,0
Rhyzak,76561198015984056,1254,0,240,0
BlackReaperHei,76561198011104822,2000,0,240,0
powerjester7,76561198020847525,2945,2,240,2
76561198066706194,76561198066706194,2188,0,4700,0
76561198046324554,76561198046324554,1520,0,4000,0
BruceLamb,76561198067591440,12,0,240,0
nrice1986,76561197992597840,186,0,240,0
rich_,76561198061929700,425,0,4000,0
RikardCS,76561198034755263,128,128,10,128
TheRichRussianBoy,76561198076140929,48650,0,240,0
Bigstrongdaddymanxoxo,76561198044446230,370,0,3830,0
RickHasThreeDicks,76561198066737241,296,0,300,0
76561198098039823,76561198098039823,39360,0,4000,0
76561198007037255,76561198007037255,7037,1844,4000,1844
76561198035235274,76561198035235274,71,2,2630,2
76561198057463811,76561198057463811,6821,0,4000,0
76561198064675833,76561198064675833,165,0,1200,0
hobo_joe,76561197966261750,6,0,10,0
thejuantheonly,76561198039896046,6,0,2400,0
76561197982390027,76561197982390027,151,0,220,0
76561198085227281,76561198085227281,783,0,240,0
r1f_r4f,76561198070392192,621,0,240,0
RileStar07,76561198042785753,1542,0,240,0
riletyface,76561198044351591,2989,0,4000,0
76561198052184284,76561198052184284,200,0,400,0
76561198176091874,76561198176091874,474,0,220,0
76561198079220344,76561198079220344,550,0,220,0
riley_who,76561198063955084,44778,320,4000,320
rilmer,76561198058178844,653,0,4000,0
torektornottorekt,76561198057769601,860,0,220,0
76561198045353143,76561198045353143,3619,0,4000,0
amagamissisbest,76561198044549252,3517,0,4000,0
76561198010255595,76561198010255595,679,0,4000,0
76561198059862761,76561198059862761,226,0,4000,0
whythefuckdoiloveclorox,76561198072353528,9649,0,4000,0
76561198075539885,76561198075539885,1730,0,4000,0
Mr_Burns,76561197988171528,1733,0,20,0
risenn4,76561197995429778,3468,0,240,0
76561198098163147,76561198098163147,2304,0,4000,0
Rivason,76561198070173928,1056,0,220,0
Rivenscry,76561198020172098,4,0,300,0
76561198049427243,76561198049427243,2257,0,6510,0
RaveSyphon,76561198150072019,70,0,4000,0
rivvered,76561197994747040,655,0,240,0
sponseredbypornhub_,76561198096126581,382,0,240,0
76561198067315765,76561198067315765,465,0,220,0
76561198061506904,76561198061506904,1905,0,4000,0
76561198071183031,76561198071183031,857,0,220,0
76561198047418969,76561198047418969,110,0,70,0
76561198085668153,76561198085668153,10,0,20,0
waderussell4,76561198041327893,158,0,70,0
76561198058382129,76561198058382129,1350,0,17410,0
76561198004743305,76561198004743305,1,0,33910,0
76561198031839779,76561198031839779,237,0,400,0
Robert5292,76561198093605234,15,0,3920,0
robquit,76561198044198059,223,0,4000,0
costa223,76561198283316082,227,0,4000,0
76561198061790693,76561198061790693,4029,0,4000,0
RobBobLeCornCob,76561198040134606,38,0,300,0
76561197990593638,76561197990593638,1780,0,240,0
robenspannari,76561198134756300,171,0,10,0
76561198073338176,76561198073338176,1670,0,4000,0
76561198025614320,76561198025614320,2245,0,550,0
76561198071544311,76561198071544311,3718,0,4000,0
roboface36,76561198045658205,695,0,10090,0
76561198061883476,76561198061883476,1430,0,4000,0
76561198034630785,76561198034630785,2042,0,220,0
watahead,76561198033165854,216,0,240,0
76561198093554883,76561198093554883,187,0,240,0
76561198096143619,76561198096143619,2347,0,4000,0
rockjond,76561198077350128,9,0,6060,0
76561198045431856,76561198045431856,1,0,20,0
76561198044655422,76561198044655422,95,0,220,0
76561198087589643,76561198087589643,1,1,13210,1
76561197976108026,76561197976108026,30,0,10,0
darakrys,76561198090376345,406,0,70000,0
76561198103065513,76561198103065513,5104,0,4000,0
roodrigitho1,76561198035735539,5269,561,240,561
sellgamerr,76561198084664093,1017,0,550,0
snakeapple,76561198067645308,9433,0,240,0
76561197991092571,76561197991092571,168,0,220,0
76561198061040271,76561198061040271,43115,0,4000,0
TheFatScout,76561198060451515,19859,0,105600,0
76561198117322347,76561198117322347,65,0,218230,0
roguelette,76561197994199905,421,0,3810,0
76561198042148866,76561198042148866,2,0,240,0
76561198095937802,76561198095937802,16,0,240,0
76561198086316431,76561198086316431,733,0,220,0
rokudoan,76561198072007760,1495,54,10,54
Mutantotter,76561198061417678,154,0,240,0
76561198091491495,76561198091491495,107,76,42700,76
76561197970030775,76561197970030775,3,0,20,0
76561198068105663,76561198068105663,14962,0,4000,0
76561198238602198,76561198238602198,1235,0,34030,0
rompompastomp,76561198005235999,1,0,7600,0
Nadarrus,76561198062739761,47697,338,4000,338
76561198049656581,76561198049656581,491,0,20570,0
76561198051672637,76561198051672637,826,0,50130,0
teethy,76561197964989297,24235,0,10,0
76561198071251214,76561198071251214,54253,0,4000,0
76561198055903664,76561198055903664,738,0,55140,0
rookabevan,76561197973820289,1111,0,10,0
76561198144437057,76561198144437057,326,0,240,0
76561198068007734,76561198068007734,572,0,240,0
suchrex,76561198045265802,7975,0,4000,0
rjf1112,76561198065459733,92,0,240,0
76561197999401005,76561197999401005,5964,0,10,0
23jesus23,76561198085416415,4416,0,240,0
76561198081788912,76561198081788912,1510,0,4000,0
76561198056728872,76561198056728872,82,0,3920,0
rosden,76561198052761252,705,0,70,0
luaenrike,76561198072658143,2551,0,4000,0
Rospat,76561198095173299,1109,0,4000,0
76561198049955631,76561198049955631,478,0,70,0
76561198075100663,76561198075100663,715,0,47890,0
76561198066844543,76561198066844543,57117,40,4000,40
rowjack1993,76561198023446497,4,0,1900,0
76561198114410433,76561198114410433,49,0,4000,0
only2dgirls,76561198036783115,155,0,2400,0
76561198086897274,76561198086897274,171,0,4000,0
76561198075257922,76561198075257922,43,0,10090,0
76561198094228343,76561198094228343,9910,0,4700,0
gempal,76561198090961810,512,0,50,0
76561198079493299,76561198079493299,7827,60,4000,60
royalnoob96,76561198024448363,217,0,320,0
76561198064476584,76561198064476584,80,0,4000,0
76561198068207014,76561198068207014,393,0,4000,0
RPLSkelliman,76561198028732561,736,0,240,0
76561198038449377,76561198038449377,918,0,550,0
rsxzeath,76561198048054171,182,0,400,0
76561198053175281,76561198053175281,234,0,4000,0
Rubbercube,76561198061115484,93,0,10,0
Rubbix,76561198054748327,2894,0,4000,0
kokobrainz,76561198044277557,376,0,4000,0
nacumegamer1,76561198065450603,127,0,2500,0
76561198080328317,76561198080328317,184,0,220,0
ZamielRubik,76561197997315917,2884,0,1510,0
76561198007056661,76561198007056661,935,0,240,0
FFRAWR,76561198040723434,641,0,11050,0
poopinya,76561198093819152,574,0,240,0
76561198091126167,76561198091126167,2,0,240,0
76561198058899797,76561198058899797,594,0,4000,0
76561198002813990,76561198002813990,187,0,240,0
L4dm-gf_,76561198081590930,137,19,220,19
76561198078828166,76561198078828166,11865,0,4000,0
ak_opt1,76561198081974779,19512,0,4000,0
rulthariuz,76561197985990065,12,0,220,0
RummyBum,76561198065340299,124,0,300,0
76561197991112320,76561197991112320,1632,0,240,0
76561198002170343,76561198002170343,209032,0,240,0
Runir,76561198048941840,1494,0,240,0
76561198070677788,76561198070677788,60926,0,4000,0
russelmao,76561198052301388,414,0,240,0
thebrotherwhoatethecheese,76561198075968863,947,0,70,0
DatMelon,76561198060080239,275,0,220,0
76561198038863639,76561198038863639,38667,0,4000,0
76561198039832932,76561198039832932,140322,1,240,1
Rusty2026,76561198122629437,1970,0,4000,0
Rusty_potato,76561198067687913,3177,0,220,0
ruxton,76561197972296753,70,0,220,0
